brand,model,variant,year,km,color,price,city
seat,leon,1.4 EcoTSI FR,2017,132000,Purple,1490000,Elazığ
seat,leon,1.4 EcoTSI FR,2017,150000,Blue,1490000,Antalya
seat,leon,1.6 TDI Xcellence,2018,144000,White,1495000,Kahramanmaraş
seat,leon,1.6 TDI Xcellence,2018,113300,Blue,1495000,Sakarya
seat,leon,1.6 TDI Xcellence,2018,93000,Gray,1495000,Niğde
seat,leon,1.6 TDI Style,2018,97000,Red,1498000,İstanbul
seat,leon,1.4 EcoTSI FR,2017,146000,Blue,1499000,İstanbul
seat,leon,1.6 TDI Style,2017,143000,Blue,1499999,Samsun
seat,leon,1.4 EcoTSI Xcellence,2018,96000,White,1499999,Bolu
seat,leon,1.4 EcoTSI FR,2018,157000,Orange,1500000,Antalya
seat,leon,1.6 TDI Style,2018,107000,White,1500000,İstanbul
seat,leon,1.4 EcoTSI FR,2018,165000,Blue,1500000,Gaziantep
seat,leon,1.4 EcoTSI Xcellence,2017,136000,Burgundy,1500000,Nevşehir
seat,leon,1.4 EcoTSI FR,2017,152000,Red,1505000,Yozgat
seat,leon,1.4 TSI FR,2018,128000,White,1510000,İzmir
seat,leon,1.5 EcoTSI FR,2018,129500,Gray,1510000,İstanbul
seat,leon,1.4 EcoTSI FR,2017,132000,Red,1515000,Denizli
seat,leon,1.6 TDI FR,2018,110000,Gray,1515000,Manisa
seat,leon,1.6 TDI Xcellence,2018,70000,Smoke Gray,1519000,İstanbul
seat,leon,1.4 EcoTSI FR,2018,148000,Silver Gray,1520000,Aksaray
seat,leon,1.4 EcoTSI FR,2017,166000,Purple,1595000,Kayseri
seat,leon,1.4 TSI FR,2017,52000,White,1520000,İstanbul
seat,leon,1.6 TDI Xcellence,2018,102500,Gray,1520000,İstanbul
seat,leon,1.4 EcoTSI FR,2017,148000,Red,1520000,Ankara
seat,leon,1.4 TSI FR,2018,64000,Blue,1525000,Ankara
seat,leon,1.4 EcoTSI FR,2018,104000,Red,1525000,Nevşehir
seat,leon,1.4 EcoTSI FR,2017,166000,Purple,1525900,Bursa
seat,leon,1.6 TDI Style,2017,96000,Red,1530000,Ankara
seat,leon,1.4 EcoTSI FR,2018,126000,Black,1530000,Bursa
seat,leon,1.4 EcoTSI FR,2017,91600,Silver Gray,1530000,Tunceli
seat,leon,1.5 EcoTSI FR,2018,106000,Red,1535000,Giresun
seat,leon,1.6 TDI Style,2018,43000,Silver Gray,1535000,Kayseri
seat,leon,1.4 EcoTSI FR,2017,128000,Silver Gray,1539000,Niğde
seat,leon,1.4 EcoTSI FR,2018,118000,White,1540000,Kahramanmaraş
seat,leon,1.4 EcoTSI FR,2018,103000,Blue,1550000,Giresun
seat,leon,1.4 EcoTSI FR,2017,97000,Gray,1550000,Bursa
seat,leon,1.5 EcoTSI Xcellence,2018,102000,Gray,1550000,Kayseri
seat,leon,1.2 TSI Style,2017,50000,White,1550000,İstanbul
seat,leon,1.4 EcoTSI FR,2017,113000,White,1555000,Tokat
seat,leon,1.5 EcoTSI FR,2018,137000,Smoke Gray,1560000,Elazığ
seat,leon,1.4 EcoTSI FR,2017,118000,White,1565000,Aksaray
seat,leon,1.4 EcoTSI FR,2017,120000,Red,1568000,İstanbul
seat,leon,1.4 EcoTSI Xcellence,2018,97000,Red,1579000,İstanbul
seat,leon,1.4 EcoTSI FR,2017,88000,Purple,1579900,Bursa
seat,leon,1.4 EcoTSI FR,2017,70000,Red,1585000,Kayseri
seat,leon,1.4 EcoTSI FR,2017,123000,White,1589000,Yozgat
seat,leon,1.4 EcoTSI FR,2017,94000,Red,1590000,Sakarya
seat,leon,1.4 EcoTSI FR,2017,85400,Smoke Gray,1590000,Manisa
seat,leon,1.6 TDI Style,2018,94000,White,1590000,Bursa
seat,leon,1.4 EcoTSI FR,2017,125000,White,1595000,İstanbul
seat,leon,1.4 EcoTSI FR,2018,117800,Navy,1595000,Trabzon
seat,leon,1.4 EcoTSI FR,2018,87100,Red,1595000,Konya
seat,leon,1.5 EcoTSI FR,2018,149000,Purple,1599000,Ankara
seat,leon,1.6 TDI Xcellence,2018,149000,Red,1600000,Yozgat
seat,leon,1.4 EcoTSI FR,2017,130000,Silver Gray,1615000,Bursa
seat,leon,1.4 EcoTSI FR,2017,65000,Gray,1615000,Kahramanmaraş
seat,leon,1.4 EcoTSI FR,2018,98000,Blue,1620000,İstanbul
seat,leon,1.5 EcoTSI Xcellence,2018,63500,White,1629000,Konya
seat,leon,1.5 EcoTSI FR,2018,79900,White,1635000,İstanbul
seat,leon,1.4 EcoTSI FR,2017,69000,Silver Gray,1640000,Niğde
seat,leon,1.4 EcoTSI FR,2018,102500,Red,1645000,Antalya
seat,leon,1.5 EcoTSI FR,2018,67000,White,1649000,Gaziantep
seat,leon,1.4 EcoTSI FR,2018,59000,Burgundy,1645000,Antalya
seat,leon,1.4 EcoTSI FR,2018,65000,Gray,1665000,İstanbul
seat,leon,1.6 TDI Xcellence,2018,67000,Smoke Gray,1680000,Bursa
seat,leon,1.4 EcoTSI FR,2018,59000,Burgundy,1710000,İstanbul
seat,leon,1.4 EcoTSI FR,2018,143000,Blue,1729750,İstanbul
seat,leon,1.5 EcoTSI FR,2018,37500,White,1755000,Antalya
seat,leon,1.4 EcoTSI FR,2017,39000,White,1775000,Antalya
seat,leon,1.0 EcoTSI  Ecomotive Style,2020,153000,Gray,835000,Aydın
seat,leon,1.0 EcoTSI  Style Visio,2020,98000,Blue,920000,Nevşehir
seat,leon,1.0 EcoTSI  Style Visio,2020,121000,Black,940000,İstanbul
seat,leon,1.0 EcoTSI  Ecomotive Style,2020,73000,Red,965000,Ankara
seat,leon,1.0 EcoTSI  Ecomotive Style,2020,124000,Red,975000,Kayseri
seat,leon,1.6 TDI ST Style,2019,200000,Smoke Gray,980000,Aydın
seat,leon,1.0 EcoTSI  Ecomotive Style,2020,114000,White,987750,Elazığ
seat,leon,1.0 TSI Style,2021,80000,Red,1019000,İstanbul
seat,leon,1.6 TDI Style,2019,207000,White,1035000,Mardin
seat,leon,1.5 EcoTSI FR,2020,97000,Blue,1050000,Mersin
seat,leon,1.0 EcoTSI  Style Visio,2020,113000,Black,1055000,İstanbul
seat,leon,1.0 EcoTSI  Ecomotive Style,2019,185000,Red,1059000,Yalova
seat,leon,1.0 EcoTSI  Ecomotive Style,2020,101000,White,1069000,Adana
seat,leon,1.6 TDI ST Style,2019,186000,Smoke Gray,1075000,İzmir
seat,leon,1.0 EcoTSI  Ecomotive Style,2020,99500,White,1080000,İstanbul
seat,leon,1.6 TDI Style,2019,270000,Gray,1080000,Mardin
seat,leon,1.0 EcoTSI  Ecomotive Style,2020,113000,Red,1080000,İzmir
seat,leon,1.0 EcoTSI  Ecomotive Style,2020,49300,Red,1085000,İzmir
seat,leon,1.0 TSI Style,2021,69100,White,1085000,Gaziantep
seat,leon,1.0 EcoTSI  Style Visio,2020,117800,White,1095000,Burdur
seat,leon,1.6 TDI Style,2019,66000,White,1095000,Adana
seat,leon,1.0 EcoTSI  Style Visio,2020,59500,White,1099999,Antalya
seat,leon,1.6 TDI Xcellence,2019,223000,White,1100000,Şırnak
seat,leon,1.0 TSI Style,2021,73000,White,1109000,Aksaray
seat,leon,1.0 TSI Style,2021,114500,White,1110000,İstanbul
seat,leon,1.0 EcoTSI  Ecomotive Style,2020,59500,Silver Gray,1118000,Ankara
seat,leon,1.5 EcoTSI Style,2020,245000,Gray,1120000,Diyarbakır
seat,leon,1.5 EcoTSI FR,2020,115000,Silver Gray,1120000,Şanlıurfa
seat,leon,1.0 EcoTSI  Style Visio,2020,88000,White,1125000,Kocaeli
seat,leon,1.0 EcoTSI  Ecomotive Style,2020,64000,White,1130000,İstanbul
seat,leon,1.6 TDI Style,2019,170000,White,1130000,Adana
seat,leon,1.5 EcoTSI FR,2020,87000,White,1130000,İstanbul
seat,leon,1.6 TDI Style,2019,158000,White,1135000,İstanbul
seat,leon,1.0 TSI Style,2021,177000,Red,1135000,Ankara
seat,leon,1.5 EcoTSI FR,2020,39000,Gray,1135000,Gaziantep
seat,leon,1.0 EcoTSI  Style Visio,2020,95600,Black,1137500,Zonguldak
seat,leon,1.0 EcoTSI  Style Visio,2020,76000,White,1140000,Kayseri
seat,leon,1.0 EcoTSI  Ecomotive Style,2020,59400,Gray,1145000,İstanbul
seat,leon,1.5 EcoTSI FR,2020,97000,Blue,1100000,Ankara
seat,leon,1.0 EcoTSI  Style Visio,2020,84000,Red,1149500,Bartın
seat,leon,1.6 TDI Xcellence,2019,243000,Smoke Gray,1149500,Diyarbakır
seat,leon,1.6 TDI Style,2019,175000,White,1149750,Sakarya
seat,leon,1.6 TDI Xcellence,2019,158000,White,1150000,Batman
seat,leon,1.6 TDI Style,2019,240000,White,1150000,Adana
seat,leon,1.0 EcoTSI  Style Visio,2020,133000,Red,1160000,Karaman
seat,leon,1.5 EcoTSI FR,2020,64000,Red,1160000,Diyarbakır
seat,leon,1.0 EcoTSI  Style Visio,2020,79000,Black,1160000,İstanbul
seat,leon,1.0 EcoTSI  Ecomotive Style,2020,132000,White,1165000,İstanbul
seat,leon,1.6 TDI Style,2019,192000,White,1169000,Ankara
seat,leon,1.5 EcoTSI FR,2020,80000,White,1169000,Gaziantep
seat,leon,1.5 TSI FR,2021,44000,Blue,1175000,Mersin
seat,leon,1.6 TDI Style,2019,140000,White,1180000,İstanbul
seat,leon,1.0 TSI Style,2021,89000,Red,1180000,Ankara
seat,leon,1.5 EcoTSI FR,2020,148500,Red,1189000,Diyarbakır
seat,leon,1.6 TDI Xcellence,2019,179000,Gray,1190000,İstanbul
seat,leon,1.0 EcoTSI  Ecomotive Style,2020,78000,White,1190000,Balıkesir
seat,leon,1.6 TDI Style,2019,190000,White,1190000,Ankara
seat,leon,1.5 EcoTSI FR,2019,110000,Red,1195000,İstanbul
seat,leon,1.5 EcoTSI Xcellence,2020,200000,White,1195000,Van
seat,leon,1.0 TSI Style,2021,70000,Red,1195000,İstanbul
seat,leon,1.6 TDI Style,2019,55000,White,1199750,Ankara
seat,leon,1.5 EcoTSI FR,2020,56000,White,1200000,Şanlıurfa
seat,leon,1.6 TDI Style,2019,162000,White,1200000,İstanbul
seat,leon,1.5 EcoTSI Style,2020,65000,White,1200000,İstanbul
seat,leon,1.0 TSI Style,2021,133000,Red,1200000,Adana
seat,leon,1.6 TDI ST Style,2019,205000,Smoke Gray,1200000,Kocaeli
seat,leon,1.0 EcoTSI  Ecomotive Style,2020,70000,Silver Gray,1200000,Ankara
seat,leon,1.0 eTSI Style Plus,2021,106000,Gray,1200000,İstanbul
seat,leon,1.6 TDI Style,2019,167000,White,1205000,İstanbul
seat,leon,1.5 EcoTSI Xcellence,2020,199500,White,1210000,Van
seat,leon,1.6 TDI Style,2019,141000,White,1210000,Kayseri
seat,leon,1.0 EcoTSI  Ecomotive Style,2020,78000,Silver Gray,1210000,Konya
seat,leon,1.6 TDI Style,2019,172000,White,1210000,Kırklareli
seat,leon,1.6 TDI FR,2019,205000,Red,1215000,Diyarbakır
seat,leon,1.5 EcoTSI FR,2020,114000,Red,1220000,Diyarbakır
seat,leon,1.6 TDI FR,2019,133000,White,1220000,Manisa
seat,leon,1.0 TSI Style,2021,76000,Silver Gray,1224950,İstanbul
seat,leon,1.0 TSI Style,2021,73000,Red,1225000,İstanbul
seat,leon,1.0 TSI Style,2021,55000,Red,1225000,Denizli
seat,leon,1.0 TSI Style,2021,101000,Gray,1230000,Erzurum
seat,leon,1.6 TDI Xcellence,2019,203000,Red,1230000,İstanbul
seat,leon,1.6 TDI Xcellence,2019,240000,Gray,1235000,Gaziantep
seat,leon,1.5 EcoTSI FR,2020,93000,Gray,1240000,Batman
seat,leon,1.0 TSI Style,2021,57500,White,1243000,Van
seat,leon,1.6 TDI Xcellence,2019,229000,Gray,1245000,Kahramanmaraş
seat,leon,1.6 TDI Style,2019,120000,Silver Gray,1249990,İstanbul
seat,leon,1.6 TDI FR,2019,141000,White,1250000,Batman
seat,leon,1.6 TDI Xcellence,2019,248000,White,1250000,Osmaniye
seat,leon,1.6 TDI Xcellence,2019,161000,Silver Gray,1250000,Diyarbakır
seat,leon,1.5 EcoTSI Style,2020,154000,White,1250000,Burdur
seat,leon,1.0 TSI Style,2021,51000,White,1250000,İstanbul
seat,leon,1.0 eTSI Style Plus,2021,108000,White,1250000,Çorum
seat,leon,1.5 EcoTSI Style,2020,150000,Gray,1259000,Kocaeli
seat,leon,1.0 TSI Style,2021,72500,Navy,1260000,Ankara
seat,leon,1.6 TDI FR,2019,240000,Red,1270000,Adana
seat,leon,1.6 TDI FR,2019,216000,Navy,1270000,Mardin
seat,leon,1.5 TSI FR,2021,142000,Gray,1270000,Adana
seat,leon,1.6 TDI Xcellence,2019,238000,Smoke Gray,1275000,Mersin
seat,leon,1.6 TDI Xcellence,2019,190000,Gray,1275000,Bursa
seat,leon,1.6 TDI Style,2019,146000,White,1275000,Konya
seat,leon,1.5 TSI FR,2021,69000,White,1275000,İstanbul
seat,leon,1.5 eTSI FR,2021,81000,Red,1284078,İstanbul
seat,leon,1.5 EcoTSI FR,2020,95000,White,1285000,Konya
seat,leon,1.5 TSI FR,2021,128000,Smoke Gray,1290000,Van
seat,leon,1.6 TDI Style,2019,149700,White,1295000,Ankara
seat,leon,1.5 EcoTSI Style,2020,146000,Red,1295000,Trabzon
seat,leon,1.5 EcoTSI Xcellence,2020,93000,White,1295000,Kilis
seat,leon,1.5 EcoTSI Xcellence,2020,75000,Gray,1295000,Kilis
seat,leon,1.6 TDI Style,2019,96000,White,1299000,İstanbul
seat,leon,1.0 TSI Style,2021,56000,Red,1299000,Hatay
seat,leon,1.0 eTSI Style Plus,2021,168000,White,1299000,Ankara
seat,leon,1.5 EcoTSI Xcellence,2020,113000,Red,1300000,Antalya
seat,leon,1.5 EcoTSI Xcellence,2020,185000,Smoke Gray,1300000,Şanlıurfa
seat,leon,1.5 EcoTSI FR,2020,99500,Red,1305000,İstanbul
seat,leon,1.6 TDI Xcellence,2019,203000,White,1308000,Diyarbakır
seat,leon,1.0 eTSI Style Plus,2021,88000,Smoke Gray,1310000,İstanbul
seat,leon,1.6 TDI Xcellence,2019,190000,White,1310000,Ankara
seat,leon,1.6 TDI Style,2019,159000,White,1315000,Adana
seat,leon,1.0 TSI Style,2021,60000,Red,1315000,İstanbul
seat,leon,1.6 TDI FR,2019,196000,Red,1315000,Mersin
seat,leon,1.5 EcoTSI Xcellence,2020,145000,White,1319900,Adana
seat,leon,1.0 TSI Style,2021,53000,Smoke Gray,1320000,Bursa
seat,leon,1.6 TDI Xcellence,2019,189000,Silver Gray,1320000,İstanbul
seat,leon,1.5 EcoTSI FR,2020,39000,White,1320000,Hatay
seat,leon,1.6 TDI Style,2019,120000,Gray,1320000,İstanbul
seat,leon,1.0 TSI Style,2021,69000,Smoke Gray,1320000,Erzurum
seat,leon,1.5 EcoTSI FR,2020,159000,White,1325000,İstanbul
seat,leon,1.6 TDI FR,2019,228000,Red,1325000,İstanbul
seat,leon,1.6 TDI Xcellence,2019,95000,Smoke Gray,1325000,İstanbul
seat,leon,1.0 eTSI Style,2021,170000,Gray,1325000,Diyarbakır
seat,leon,1.0 eTSI Style,2021,140000,White,1325000,Adana
seat,leon,1.5 EcoTSI Xcellence,2020,104000,Navy,1329000,Mersin
seat,leon,1.6 TDI Xcellence,2019,213500,Gray,1330000,Batman
seat,leon,1.6 TDI Style,2019,71000,White,1330000,Şırnak
seat,leon,1.5 EcoTSI FR,2020,95000,Red,1330000,İstanbul
seat,leon,1.6 TDI Style,2019,95000,White,1330000,Afyonkarahisar
seat,leon,1.5 EcoTSI FR,2019,80000,Red,1330000,İzmir
seat,leon,1.0 EcoTSI  Ecomotive Style,2020,74000,White,1335000,İstanbul
seat,leon,1.6 TDI Xcellence,2019,140000,White,1335000,Diyarbakır
seat,leon,1.5 EcoTSI FR,2020,128000,Red,1335000,Ankara
seat,leon,1.6 TDI Style,2019,67000,Blue,1340000,İstanbul
seat,leon,1.5 EcoTSI FR,2020,215000,Smoke Gray,1345000,Kırşehir
seat,leon,1.5 EcoTSI Xcellence,2020,99000,Silver Gray,1345000,İstanbul
seat,leon,1.6 TDI Xcellence,2019,110000,Red,1350000,Mardin
seat,leon,1.6 TDI Xcellence,2019,176000,Smoke Gray,1350000,Gaziantep
seat,leon,1.6 TDI Xcellence,2019,115000,White,1350000,Mardin
seat,leon,1.0 eTSI Style,2021,103000,Red,1350000,Mersin
seat,leon,1.0 eTSI Style,2022,70000,Gray,1350000,İstanbul
seat,leon,1.5 EcoTSI Style,2020,119000,White,1350000,Gaziantep
seat,leon,1.5 EcoTSI FR,2020,110000,Red,1350000,Elazığ
seat,leon,1.5 EcoTSI Style,2020,71500,White,1350000,Tekirdağ
seat,leon,1.5 EcoTSI FR,2020,89000,Red,1355000,İstanbul
seat,leon,1.6 TDI Xcellence,2019,89000,Red,1359000,İstanbul
seat,leon,1.6 TDI FR,2019,195000,White,1360000,İstanbul
seat,leon,1.5 EcoTSI Style,2020,88000,Red,1360000,Zonguldak
seat,leon,1.5 EcoTSI Style,2020,57000,Silver Gray,1365000,Yalova
seat,leon,1.6 TDI FR,2019,114000,White,1365000,İstanbul
seat,leon,1.5 EcoTSI Xcellence,2020,113000,White,1365000,Konya
seat,leon,1.5 EcoTSI FR,2020,89000,White,1365000,İstanbul
seat,leon,1.5 EcoTSI FR,2020,74000,Red,1365000,İzmir
seat,leon,1.6 TDI Xcellence,2019,113000,White,1369000,Mardin
seat,leon,1.0 eTSI Style Plus,2021,95000,Red,1369000,Mersin
seat,leon,1.5 eTSI FR,2023,64000,Red,1395000,İzmir
seat,leon,1.5 EcoTSI FR,2019,100000,White,1370000,Gaziantep
seat,leon,1.0 eTSI Style Plus,2021,110000,Gray,1370000,İstanbul
seat,leon,1.5 EcoTSI Xcellence,2020,132000,White,1370000,Mersin
seat,leon,1.6 TDI Xcellence,2019,133000,White,1374000,İstanbul
seat,leon,1.6 TDI FR,2019,188000,White,1375000,İstanbul
seat,leon,1.6 TDI Xcellence,2019,172000,Gray,1375000,Mardin
seat,leon,1.5 EcoTSI Xcellence,2020,84000,Blue,1375000,İstanbul
seat,leon,1.0 eTSI Style Plus,2021,77000,Red,1379000,Kocaeli
seat,leon,1.5 EcoTSI Style,2020,52000,Gray,1380000,İstanbul
seat,leon,1.5 EcoTSI FR,2020,151000,Red,1380000,Gaziantep
seat,leon,1.0 eTSI Style Plus,2021,66500,Smoke Gray,1380000,Manisa
seat,leon,1.5 TSI FR,2021,81000,Gray,1380000,İzmir
seat,leon,1.6 TDI Style,2019,62000,White,1380000,Denizli
seat,leon,1.6 TDI Xcellence,2019,195000,White,1385000,Şanlıurfa
seat,leon,1.0 eTSI Style Plus,2021,67000,White,1385000,Tokat
seat,leon,1.5 EcoTSI Style,2020,84000,White,1385000,Samsun
seat,leon,1.5 eTSI FR,2023,64000,Red,1390000,İstanbul
seat,leon,1.6 TDI Style,2019,76000,White,1390000,İstanbul
seat,leon,1.0 eTSI Style Plus,2021,99000,Red,1390000,Ankara
seat,leon,1.5 EcoTSI Style,2020,59000,White,1390000,İzmir
seat,leon,1.0 eTSI Style Plus,2021,127700,Gray,1390000,Ankara
seat,leon,1.5 EcoTSI FR,2020,87100,Red,1390000,Kırıkkale
seat,leon,1.5 TSI FR,2021,68000,Silver Gray,1394750,Balıkesir
seat,leon,1.5 EcoTSI Xcellence,2020,104000,Blue,1395000,İstanbul
seat,leon,1.6 TDI FR,2019,110000,Red,1395000,Şanlıurfa
seat,leon,1.5 EcoTSI FR,2020,125000,Blue,1395000,Diyarbakır
seat,leon,1.5 EcoTSI FR,2020,42000,Red,1395000,Antalya
seat,leon,1.6 TDI Xcellence,2019,103000,Red,1395000,İstanbul
seat,leon,1.0 EcoTSI  Ecomotive Style,2019,261200,Gray,1397000,Samsun
seat,leon,1.0 eTSI Style,2024,42000,White,1398950,Edirne
seat,leon,1.6 TDI FR,2019,111500,Gray,1399999,İstanbul
seat,leon,1.5 EcoTSI FR,2020,91500,Gray,1399999,Diyarbakır
seat,leon,1.5 EcoTSI FR,2020,158000,Smoke Gray,1399999,Van
seat,leon,1.5 EcoTSI FR,2019,128000,White,1399999,Bursa
seat,leon,1.0 eTSI Style Plus,2021,92000,Red,1400000,İstanbul
seat,leon,1.6 TDI Style,2019,66800,White,1400000,Denizli
seat,leon,1.5 EcoTSI FR,2020,106000,Smoke Gray,1400000,Kocaeli
seat,leon,1.0 eTSI Style Plus,2021,91000,Smoke Gray,1400000,Ankara
seat,leon,1.5 EcoTSI FR,2020,69000,Smoke Gray,1400000,İstanbul
seat,leon,1.0 eTSI Style,2022,108000,Red,1405000,Ankara
seat,leon,1.6 TDI Xcellence,2019,90000,White,1410000,Gaziantep
seat,leon,1.0 eTSI Style Plus,2021,64000,White,1410000,Bingöl
seat,leon,1.5 EcoTSI FR,2020,167000,Red,1410000,Ankara
seat,leon,1.5 EcoTSI Style,2020,78000,Red,1410000,Sivas
seat,leon,1.0 eTSI Style Plus,2021,77400,Blue,1410000,Balıkesir
seat,leon,1.5 EcoTSI Xcellence,2020,95000,White,1413000,Bursa
seat,leon,1.6 TDI Xcellence,2019,109000,Red,1415000,İstanbul
seat,leon,1.0 eTSI Style,2024,56300,Gray,1415000,Mersin
seat,leon,1.0 eTSI Style,2024,52000,White,1419000,İstanbul
seat,leon,1.5 EcoTSI Style,2020,49000,Red,1420000,Kocaeli
seat,leon,1.6 TDI FR,2019,132000,White,1420000,Mardin
seat,leon,1.6 TDI FR,2019,160000,Gray,1420000,İstanbul
seat,leon,1.5 EcoTSI FR,2020,84000,Black,1420000,Bursa
seat,leon,1.0 eTSI Style,2024,41000,White,1424950,İstanbul
seat,leon,1.6 TDI FR,2019,136000,White,1425000,İzmir
seat,leon,1.5 TSI FR,2021,105000,Smoke Gray,1425000,Bursa
seat,leon,1.5 EcoTSI FR,2020,114600,White,1425000,Burdur
seat,leon,1.5 EcoTSI FR,2020,63000,White,1425000,İstanbul
seat,leon,1.6 TDI FR,2019,105000,White,1425000,Denizli
seat,leon,1.5 EcoTSI Xcellence,2020,102000,White,1425000,Bursa
seat,leon,1.6 TDI Style,2019,65000,Silver Gray,1429000,İstanbul
seat,leon,1.6 TDI FR,2019,199000,White,1429000,Hatay
seat,leon,1.5 EcoTSI FR,2020,109000,Red,1430000,İstanbul
seat,leon,1.6 TDI FR,2019,120000,Gray,1430000,Samsun
seat,leon,1.5 EcoTSI FR,2020,81000,Red,1430000,Adana
seat,leon,1.5 EcoTSI Style,2020,62000,Red,1430000,Bursa
seat,leon,1.5 EcoTSI FR,2020,79000,Red,1430000,Giresun
seat,leon,1.5 EcoTSI FR,2020,81200,Gray,1430000,İstanbul
seat,leon,1.0 eTSI Style,2024,47000,Smoke Gray,1434900,İstanbul
seat,leon,1.0 eTSI Style Plus,2021,74000,Navy,1435000,Malatya
seat,leon,1.5 EcoTSI Xcellence,2020,128000,Gray,1435000,Samsun
seat,leon,1.5 EcoTSI Xcellence,2020,92500,White,1435000,Aksaray
seat,leon,1.5 EcoTSI FR,2019,116500,Red,1435000,Kahramanmaraş
seat,leon,1.6 TDI FR,2019,160000,Gray,1439000,İstanbul
seat,leon,1.6 TDI Xcellence,2019,138000,Gray,1439000,İstanbul
seat,leon,1.5 EcoTSI Xcellence,2020,81000,Red,1439500,Artvin
seat,leon,1.5 EcoTSI FR,2019,120000,Red,1440000,İstanbul
seat,leon,1.5 EcoTSI FR,2020,140000,Red,1440000,Konya
seat,leon,1.5 EcoTSI FR,2020,174000,White,1440000,İstanbul
seat,leon,1.5 EcoTSI Xcellence,2020,123000,White,1440000,İstanbul
seat,leon,1.6 TDI Xcellence,2019,64000,White,1442000,İstanbul
seat,leon,1.5 EcoTSI Xcellence,2020,52000,Red,1445000,İstanbul
seat,leon,1.0 eTSI Style Plus,2021,69000,Blue,1449000,Afyonkarahisar
seat,leon,1.5 EcoTSI Style,2020,98000,Gray,1450000,Mardin
seat,leon,1.5 EcoTSI Xcellence,2020,87000,Navy,1450000,Malatya
seat,leon,1.5 EcoTSI Xcellence,2020,76000,Gray,1450000,Şanlıurfa
seat,leon,1.6 TDI FR,2019,155000,Gray,1450000,İstanbul
seat,leon,1.5 EcoTSI FR,2019,200000,Blue,1450000,Isparta
seat,leon,1.5 TSI FR,2021,38000,Smoke Gray,1450000,Konya
seat,leon,1.5 EcoTSI FR,2019,95000,Red,1450000,Kahramanmaraş
seat,leon,1.0 eTSI Style Plus,2021,36000,Gray,1450000,Ankara
seat,leon,1.5 EcoTSI FR,2020,108000,Red,1450000,Isparta
seat,leon,1.5 EcoTSI FR,2020,99000,White,1450000,İstanbul
seat,leon,1.5 EcoTSI FR,2020,89000,Blue,1450000,İstanbul
seat,leon,1.5 EcoTSI Style,2020,57500,White,1455000,İzmir
seat,leon,1.5 EcoTSI FR,2020,85000,Red,1455000,Amasya
seat,leon,1.6 TDI FR,2019,132500,White,1455000,Bartın
seat,leon,1.5 EcoTSI Xcellence,2020,85000,Red,1459000,Kayseri
seat,leon,1.5 EcoTSI Xcellence,2020,178000,Red,1460000,Konya
seat,leon,1.5 EcoTSI FR,2020,66000,Blue,1460000,İstanbul
seat,leon,1.5 EcoTSI FR,2019,110000,Silver Gray,1460000,İstanbul
seat,leon,1.5 EcoTSI FR,2020,88000,Gray,1460000,Eskişehir
seat,leon,1.5 EcoTSI FR,2020,94000,Smoke Gray,1460000,İstanbul
seat,leon,1.6 TDI Xcellence,2019,140000,Gray,1460000,Uşak
seat,leon,1.5 TSI FR,2021,73500,White,1460000,Adana
seat,leon,1.6 TDI Xcellence,2019,148000,Red,1465000,Niğde
seat,leon,1.6 TDI FR,2019,113500,Smoke Gray,1465000,Ankara
seat,leon,1.0 eTSI Style,2024,46000,White,1465000,İstanbul
seat,leon,1.5 EcoTSI Xcellence,2020,66000,Red,1465000,İstanbul
seat,leon,1.5 EcoTSI Xcellence,2020,103000,White,1469500,Konya
seat,leon,1.6 TDI FR,2019,86000,Smoke Gray,1470000,İstanbul
seat,leon,1.5 EcoTSI FR,2020,54000,Red,1470000,Rize
seat,leon,1.5 EcoTSI FR,2020,66000,Gray,1470000,İstanbul
seat,leon,1.0 eTSI Style,2021,103000,Red,1470000,Van
seat,leon,1.5 EcoTSI Xcellence,2020,71000,Blue,1470000,Tokat
seat,leon,1.0 eTSI Style Plus,2021,49200,Red,1474950,Kocaeli
seat,leon,1.6 TDI FR,2019,184000,Red,1475000,Konya
seat,leon,1.6 TDI FR,2019,175000,White,1475000,Mardin
seat,leon,1.0 eTSI Style Plus,2021,33000,Red,1476000,Bursa
seat,leon,1.6 TDI Xcellence,2019,105000,Red,1479950,İstanbul
seat,leon,1.5 TSI FR,2020,42000,White,1480000,Kayseri
seat,leon,1.6 TDI Xcellence,2019,167000,White,1480000,Batman
seat,leon,1.6 TDI FR,2019,97800,White,1480000,İstanbul
seat,leon,1.6 TDI Xcellence,2019,182000,White,1480000,Ankara
seat,leon,1.6 TDI FR,2019,143000,Gray,1480000,Antalya
seat,leon,1.6 TDI FR,2019,97000,Gray,1480000,İstanbul
seat,leon,1.5 EcoTSI FR,2020,64800,White,1485000,İstanbul
seat,leon,1.6 TDI FR,2019,137000,Gray,1485000,İstanbul
seat,leon,1.0 eTSI Style Plus,2021,58100,White,1485000,Ankara
seat,leon,1.0 eTSI Style,2024,44000,White,1485000,Konya
seat,leon,1.5 EcoTSI FR,2020,113400,Black,1485000,Ankara
seat,leon,1.6 TDI Xcellence,2019,86000,White,1485000,Mardin
seat,leon,1.5 EcoTSI Xcellence,2020,122000,Gray,1485000,İstanbul
seat,leon,1.5 EcoTSI FR,2020,90000,Blue,1485000,İstanbul
seat,leon,1.6 TDI FR,2019,133000,Gray,1488000,İstanbul
